#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O2 : rcut (arcsec)
#O3 : emass
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#O4 : emass
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O4 : rcut (arcsec)
#O5 : emass
#O5 : theta (deg)
#O5 : rc (arcsec)
#O5 : sigma (km/s)
#O5 : rcut (arcsec)
#O6 : sigma (km/s)
#Redshift of A3c
#Redshift of B7c
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
6 7.297752 -0.277172 -0.224809 0.474673 119.621545 9.177437 836.482704 0.534824 76.323563 2.831866 210.545568 2.963089 0.162078 3.819157 103.287738 4.906347 0.571959 5.522354 22.510374 6.987262 0.567871 3.458379 0.864992 235.731002 16.422631 681.747223 1.527263 1.973737 14.697196 113.458460 43.406443 
6 5.516444 -0.113766 -0.445473 0.464825 119.584544 8.985292 826.936616 0.569699 72.533931 2.449984 193.314682 4.978500 0.529412 3.347524 142.270896 6.857923 0.526247 5.546602 6.552337 6.673258 0.407718 177.828657 1.365833 222.195684 17.426312 696.163984 1.546714 1.957442 16.194357 112.799462 46.969061 
6 -0.189021 -0.171835 -0.402850 0.511045 119.918644 9.198180 836.201332 0.280737 77.485771 3.068126 198.011523 3.652666 0.105797 4.719666 103.654881 5.377373 0.036362 5.192956 38.571055 6.288404 0.420408 145.749677 0.655879 215.947822 16.450624 665.789450 1.538919 1.970779 14.925689 111.894215 58.379990 
6 3.914262 -0.177124 -0.510844 0.507796 118.059971 8.976663 830.247269 0.142747 76.003004 3.398241 174.805182 3.502008 0.193458 3.777963 111.971998 7.378635 0.249352 5.847668 8.821066 6.113942 0.369950 163.065288 1.085356 212.988665 16.858157 754.907570 1.528411 1.988404 17.254547 108.081036 50.173423 
6 6.338729 -0.027918 -0.712368 0.496887 118.531802 8.953315 833.684592 0.478360 71.345792 2.584103 180.929927 2.923719 0.370927 3.708481 115.158578 6.630911 0.249955 5.305389 19.857754 5.856357 0.389486 4.684639 1.111832 231.694247 16.910606 707.761338 1.515838 1.951762 14.862040 111.260321 45.324490 
7 1.700275 -0.308650 -0.377172 0.481807 118.952390 9.168753 836.865709 0.487391 75.203553 3.342154 186.754288 4.309281 0.208146 3.166605 143.529642 8.362005 0.522772 5.341781 45.008006 6.625270 0.296107 163.106047 0.866911 205.337401 17.081332 720.479116 1.512049 1.966545 17.812412 106.957076 54.601398 
7 2.613115 -0.214848 -0.179727 0.481150 119.065075 9.725827 846.599725 0.538608 73.226433 2.625675 197.067918 3.399552 0.280746 3.894435 124.534858 6.243802 0.290387 6.586831 16.029803 7.583446 0.394766 0.745698 1.064747 220.448255 16.695165 722.610534 1.506651 1.998520 15.352104 110.893128 52.775718 
7 -0.204163 0.097411 -0.755555 0.497093 118.710743 8.989659 837.911693 0.586713 72.351278 2.048329 182.752987 2.212128 0.540469 4.127511 90.997063 5.539529 0.422265 5.529617 11.065622 5.718160 0.457441 9.405204 1.254499 243.436998 16.386996 681.012999 1.514125 1.945713 12.720467 114.233693 58.410273 
7 7.133998 -0.184295 -0.482658 0.507273 118.617470 8.970263 827.968687 0.558333 69.478835 2.898241 185.971295 3.400998 0.174945 4.146436 118.642679 5.468828 0.222722 5.600739 10.955162 5.748275 0.372617 176.193892 0.984272 219.297157 17.687857 712.050605 1.535428 1.978504 15.838366 112.418760 43.733951 
7 5.507141 -0.113557 -0.236739 0.469053 118.989581 9.025893 830.694316 0.571917 74.200605 2.621205 197.311565 3.311641 0.234428 3.458327 112.651461 5.646652 0.275880 5.437381 22.171491 6.817722 0.445183 1.463923 1.230327 231.173028 16.852994 710.721329 1.520317 1.982151 14.906287 113.262992 46.987666 
7 6.712240 -0.256220 -0.256547 0.477462 119.813620 9.205252 837.818965 0.486851 76.778823 2.809331 215.330315 3.058893 0.133631 3.909910 103.250477 4.775766 0.434232 5.273220 30.907014 7.023741 0.586621 3.705786 0.773313 237.730822 16.179258 665.163720 1.528452 1.965074 14.233594 113.678355 44.577468 
7 3.328334 -0.131534 -0.371235 0.465205 119.302596 9.275167 832.354367 0.516336 74.436810 2.392579 196.753601 4.951770 0.506229 3.634666 136.083499 6.526950 0.481986 5.893343 6.323251 7.135408 0.424923 172.887643 1.309380 221.998103 17.219466 695.340978 1.543758 1.971400 15.768234 113.135890 51.345279 
7 1.999927 -0.142512 -0.458540 0.512628 119.687155 8.989846 831.615226 0.220228 77.640061 3.040693 194.861014 3.383257 0.122466 4.740273 93.450889 5.012849 0.143770 5.127391 27.847081 5.945279 0.453405 145.613892 0.776669 221.468827 16.558196 672.897190 1.543568 1.971524 14.663580 112.665323 54.002093 
7 3.435503 -0.284562 -0.265616 0.475507 119.015231 9.182446 832.924609 0.263355 79.687837 3.200117 194.093727 4.395751 0.315548 3.233209 123.844981 7.684653 0.526534 5.831297 12.228666 7.117660 0.456334 174.227357 1.105671 218.449821 16.686406 734.422994 1.531330 1.981999 17.196534 108.895877 51.130942 
7 6.706417 -0.001459 -0.642098 0.488570 119.811525 8.967096 830.950213 0.471866 74.630016 2.422034 185.178154 3.427064 0.453207 3.923982 108.432079 5.807666 0.306859 5.311512 5.505279 5.640313 0.454822 5.385358 1.136016 244.143900 16.603232 694.386968 1.527252 1.952739 14.324326 113.070419 44.589114 
8 3.084093 -0.362081 -0.332904 0.484070 119.672302 9.321187 837.752834 0.549340 76.440399 2.906454 208.004095 4.112986 0.165487 3.288657 139.810608 7.673034 0.499349 4.669008 49.442036 7.000059 0.361390 166.637639 0.428975 208.378735 16.759003 690.038759 1.530743 1.953712 16.394729 109.535890 51.833762 
8 1.090560 -0.052327 -0.211758 0.469627 118.827566 9.577287 841.960302 0.107395 75.382310 2.566296 196.867066 3.069273 0.333014 4.966084 120.683821 6.198277 0.393601 6.798719 13.603995 7.401214 0.351395 8.255780 1.029960 218.700832 16.250006 711.172178 1.522434 1.977618 16.323486 112.064839 55.820827 
